outer_fold,candidate,rank_inner_average_precision,mean_inner_average_precision,std_inner_average_precision,mean_inner_roc_auc,std_inner_roc_auc,mean_inner_brier_score,std_inner_brier_score,mean_inner_recall_at_0_50,std_inner_recall_at_0_50,n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda
3,33,35,0.574955739661957,0.029748703202306315,0.7590215773809524,0.04224119030538445,0.1904186903165227,0.01621187723092541,0.4427083333333333,0.06140534438828955,500,3,0.1,1,0.8,0.9,0.5,0.0,2.0
3,35,36,0.5741856978520467,0.037720229053751005,0.7551153273809524,0.0397731775251082,0.18816978213700616,0.016207570139296787,0.453125,0.0496843334071326,700,4,0.05,5,0.7,1.0,0.5,0.01,2.0
3,31,37,0.571473572259499,0.044579912720007026,0.7592075892857144,0.03885300701367357,0.1787055104123463,0.014754772908297714,0.38020833333333337,0.037194939731994024,350,3,0.08,8,0.7,0.8,0.5,0.0,10.0
3,26,38,0.5706061560620811,0.03501908772888986,0.7573939732142856,0.03815928366131462,0.179862531451916,0.013513487440121368,0.3958333333333333,0.029462782549439473,500,3,0.1,8,0.8,0.8,1.0,0.5,2.0
3,8,39,0.5689841757816898,0.04427247542210134,0.758603050595238,0.041969985858208644,0.1796426350649737,0.015576609462537147,0.40625,0.03454817489953541,500,3,0.05,8,0.7,0.8,0.5,0.1,5.0
3,40,40,0.5488046548342296,0.036965042001834876,0.7397693452380953,0.04103512841418449,0.1951404718989712,0.01580102841598658,0.43749999999999994,0.02551551815399144,700,3,0.1,8,0.9,0.8,0.0,0.0,2.0
4,30,1,0.6168141990956706,0.056272594229069106,0.7779947916666667,0.022060455116739104,0.1686590149228855,0.010525533850397553,0.42708333333333337,0.06336210969060645,350,5,0.03,3,0.7,0.8,1.0,0.01,10.0
4,34,2,0.6161912620755073,0.04847978131590253,0.7703683035714286,0.022780383665492353,0.17471930599850072,0.01098570561850723,0.453125,0.05961209969926872,500,5,0.02,5,0.8,1.0,0.25,0.5,2.0
4,3,3,0.6156177986496866,0.03568287920358467,0.7691592261904763,0.02373857371951293,0.17404564257869154,0.010082739569103527,0.484375,0.05387541892077396,700,4,0.02,3,0.7,0.8,0.0,0.0,5.0
4,13,4,0.6155030980055408,0.046203474668584384,0.7694847470238095,0.019945982475782036,0.1749127519001896,0.008557515637929971,0.45833333333333337,0.08202091535428972,500,4,0.08,5,0.9,0.7,0.5,0.1,10.0
4,39,5,0.6148314683536354,0.05065758052601077,0.7729724702380951,0.023251302082589274,0.17214731895118757,0.01103765038400406,0.46875,0.08526409137367134,350,2,0.08,5,0.9,1.0,1.0,0.01,1.0
4,17,6,0.6113447207821224,0.0449362435931664,0.7674851190476191,0.022256617839910883,0.17437941902089038,0.009895937493747908,0.46354166666666663,0.06968275083468568,250,5,0.1,5,1.0,0.8,0.25,0.1,5.0
4,25,7,0.6106007433584155,0.04591299581487307,0.7748325892857143,0.02191489449314621,0.17063760525408708,0.01016464173154347,0.46354166666666663,0.07122288714154867,500,2,0.03,3,0.8,0.9,0.5,0.01,2.0
4,19,8,0.6085949349718563,0.0509646156635113,0.7704148065476191,0.023311446131349185,0.17395059098405988,0.011126933285039593,0.45833333333333337,0.08838834764831846,500,3,0.03,5,0.9,0.7,0.25,0.1,2.0
4,4,9,0.6081979235034447,0.062081482335395864,0.7743443080357142,0.022924823524275134,0.16926264567065766,0.01002404205945956,0.4375,0.09199750902424843,350,2,0.05,5,0.9,0.9,1.0,0.5,10.0
4,9,10,0.6080908751887651,0.03725139186229419,0.7589750744047619,0.017927425071172235,0.18428664807112907,0.008513520022155783,0.47916666666666674,0.06073908223797189,250,4,0.08,3,0.9,0.7,0.25,0.0,1.0
4,1,11,0.6072146806241301,0.05594776774904638,0.778692336309524,0.02225297391725989,0.16960225012853708,0.010446617005183182,0.4583333333333333,0.07654655446197431,700,2,0.1,1,0.9,0.7,1.0,0.01,10.0
4,20,12,0.6071757528312056,0.06410918838478964,0.7707403273809523,0.023502550799518233,0.1727956342987037,0.01139087712730392,0.44270833333333337,0.09125737222882932,350,3,0.03,8,0.8,0.9,0.5,0.0,1.0
4,5,13,0.6063074546900479,0.06382572401673271,0.7677176339285715,0.022192153786170267,0.17367758242452844,0.011061832124698485,0.421875,0.10351357767891559,700,3,0.02,8,0.9,0.9,0.0,0.1,10.0
4,38,14,0.6044173953985439,0.04154100247489546,0.7641834077380953,0.026171675039743648,0.1786500693149066,0.011314838915918123,0.46875,0.06669921080659218,700,3,0.03,3,0.7,1.0,0.0,0.01,5.0
4,27,15,0.6040630754646916,0.04862413792678491,0.7740420386904762,0.02286145146950522,0.17067334569870424,0.010521109595440096,0.484375,0.05387541892077396,500,2,0.03,3,0.8,0.8,0.5,0.0,0.5
4,14,16,0.6037603495059384,0.05964253737676474,0.7676478794642858,0.021504132196840497,0.17101157562422045,0.009369282243054585,0.41145833333333337,0.04968433340713258,150,4,0.08,3,1.0,0.9,1.0,0.5,2.0
4,28,17,0.6020488336225785,0.07304898837537457,0.7612537202380953,0.025115223780566603,0.18300591761215976,0.014212651623998351,0.453125,0.08637043724883853,500,5,0.03,1,1.0,0.9,0.0,0.0,5.0
4,37,18,0.6015754813719575,0.06751688362845075,0.771298363095238,0.021923181912013114,0.17126937345738874,0.010277247160263498,0.40625,0.0982706367922563,350,5,0.02,8,0.7,1.0,1.0,0.5,5.0
4,16,19,0.6013958825065823,0.049211907655469386,0.7682291666666666,0.022537781472971693,0.17150108176319281,0.00940506601519692,0.4166666666666667,0.0736569563735987,150,3,0.05,5,1.0,0.8,0.25,0.0,0.5
4,10,20,0.6000401208937827,0.06393848245943964,0.7711123511904763,0.021313790809758548,0.17093821374937576,0.009998810130424817,0.39583333333333337,0.08202091535428972,250,3,0.03,8,0.8,0.8,0.0,0.1,10.0
4,36,21,0.5993152145955596,0.04466260790422943,0.7667410714285714,0.02009875631042995,0.17383368497669588,0.009592963587335138,0.4375,0.0625,700,3,0.02,5,1.0,0.9,0.0,0.5,5.0
4,12,22,0.5981046048076611,0.057500496604045874,0.7659970238095238,0.022596810100860256,0.17296815164679102,0.010505907167160636,0.4375,0.06421264586426019,150,3,0.05,1,0.9,1.0,0.25,0.0,2.0
4,35,23,0.597400941050784,0.02109363541608953,0.7541387648809524,0.022537157781652432,0.187213038984967,0.010097597244751863,0.484375,0.05387541892077396,700,4,0.05,5,0.7,1.0,0.5,0.01,2.0
4,2,24,0.5972987205705351,0.05662197002569925,0.7686941964285714,0.019893927559137464,0.17321515452821626,0.009917926829876253,0.44791666666666674,0.0982706367922563,150,5,0.05,8,1.0,0.8,0.0,0.5,1.0
4,23,25,0.597230176001404,0.05456749435330287,0.7692522321428572,0.020620386596820525,0.17250386386386152,0.009700744930829043,0.41666666666666663,0.09432692852226478,500,3,0.02,1,1.0,0.9,0.5,0.01,10.0
4,6,26,0.5965350728103047,0.062133871436749505,0.766020275297619,0.022628596209686276,0.171713904670567,0.00921402243202433,0.38541666666666663,0.06830665129481252,500,4,0.08,8,1.0,0.7,1.0,0.01,10.0
4,8,27,0.5962348208969543,0.06747291798797608,0.7657877604166667,0.023743526634130412,0.1754148602848964,0.011926488399843246,0.46875,0.09827063679225628,500,3,0.05,8,0.7,0.8,0.5,0.1,5.0
4,32,28,0.5959820913556085,0.04662458746469716,0.7621837797619048,0.02414521222716993,0.17576969315583607,0.01041756779442057,0.45833333333333337,0.03294039229342061,700,5,0.08,3,1.0,0.8,0.25,0.1,10.0
4,29,29,0.5956534453671927,0.05489359547037183,0.7667178199404763,0.018226601111486655,0.17133966461923902,0.007464170469036333,0.37499999999999994,0.0570544330734548,250,2,0.03,5,1.0,0.7,1.0,0.5,5.0
4,31,30,0.5942980132914748,0.07086921254657311,0.7646716889880952,0.02581517342813643,0.17619773026334493,0.012286892450217813,0.453125,0.08382019239287022,350,3,0.08,8,0.7,0.8,0.5,0.0,10.0
4,22,31,0.5941239564326153,0.06209477744502345,0.7712518601190476,0.018723729097111987,0.17008076394353266,0.00860824738236999,0.390625,0.06968275083468568,250,2,0.03,3,0.8,0.9,0.0,0.01,5.0
4,33,32,0.5930093916858954,0.03231961705352726,0.7522786458333333,0.023766023771213292,0.19342796478762456,0.017123965516157708,0.48958333333333337,0.05208333333333332,500,3,0.1,1,0.8,0.9,0.5,0.0,2.0
4,7,33,0.592661207453592,0.0651965930679611,0.765438988095238,0.023248883782721778,0.1741334996138405,0.012807939776585089,0.45833333333333326,0.10311973892303818,500,2,0.05,8,0.7,0.7,1.0,0.01,2.0
4,24,34,0.5921518058144349,0.06383964723292693,0.7647181919642858,0.020646837016886934,0.17248464766854985,0.008418395129956782,0.328125,0.059612099699268735,150,3,0.02,3,1.0,0.8,0.5,0.01,1.0
4,15,35,0.5895316884095526,0.0725955374051755,0.7663225446428571,0.02649678209793336,0.17273203471682896,0.009218909698976862,0.34375,0.08900003901372427,150,4,0.02,8,0.7,1.0,0.0,0.5,2.0
4,21,36,0.5879289828173437,0.06561065052623674,0.7712983630952381,0.014708914157399569,0.17212259256335585,0.006754004165461398,0.28645833333333337,0.10351357767891557,150,2,0.02,5,0.7,0.7,0.5,0.01,0.5
4,11,37,0.587828818314631,0.037495777295987825,0.7546968005952381,0.027389068664265926,0.1828287317462492,0.01098696553935161,0.46875,0.06162583107395432,150,3,0.1,3,0.9,1.0,0.5,0.0,0.5
4,26,38,0.5824288719274268,0.055608273623233,0.760137648809524,0.022225309231057644,0.17878608801081813,0.011171046168437341,0.453125,0.08251551832163989,500,3,0.1,8,0.8,0.8,1.0,0.5,2.0
4,18,39,0.5774214355263465,0.03442456726491587,0.7497209821428572,0.029027841641159145,0.1836572894179574,0.011169593950336433,0.46875,0.06987712429686843,350,3,0.08,8,1.0,0.9,0.0,0.0,1.0
4,40,40,0.5695093987628869,0.01779056423181152,0.7469773065476191,0.01814420752118059,0.19154968122978164,0.0065842531736078165,0.45833333333333337,0.06750771560841519,700,3,0.1,8,0.9,0.8,0.0,0.0,2.0
5,30,1,0.6673105279757091,0.02363232558058034,0.7979445684523809,0.025765628521060253,0.15865449792924133,0.0061708864289340545,0.46875000000000006,0.07583447801333874,350,5,0.03,3,0.7,0.8,1.0,0.01,10.0
5,3,2,0.6654986128343954,0.04230487667932032,0.8021298363095237,0.03142317969241741,0.1592671967681178,0.010848573515997752,0.47916666666666663,0.08202091535428968,700,4,0.02,3,0.7,0.8,0.0,0.0,5.0
5,20,3,0.6566724472132315,0.03051476406968807,0.7927362351190476,0.023047984063666992,0.16216938494938335,0.00828366924083962,0.47395833333333337,0.05585315257689379,350,3,0.03,8,0.8,0.9,0.5,0.0,1.0
5,34,4,0.6565778438666131,0.03235551005197404,0.794921875,0.025410376823717277,0.16147963074185373,0.008568944055599957,0.47395833333333337,0.06810779599282303,500,5,0.02,5,0.8,1.0,0.25,0.5,2.0
5,38,5,0.6558907086022014,0.04955953239426028,0.8002232142857142,0.02889567866466239,0.16134357741846728,0.012494171843216413,0.5,0.05705443307345483,700,3,0.03,3,0.7,1.0,0.0,0.01,5.0
5,33,6,0.6551848485544053,0.04991854677675525,0.7980840773809523,0.02488339450173609,0.16735503977998845,0.01615393291802357,0.5416666666666667,0.07933096985274907,500,3,0.1,1,0.8,0.9,0.5,0.0,2.0
5,32,7,0.6550773054389738,0.03133630894742395,0.7933872767857142,0.04347316993642697,0.16094426160566344,0.012408541394581068,0.47916666666666663,0.06750771560841523,700,5,0.08,3,1.0,0.8,0.25,0.1,10.0
5,2,8,0.6549248959664219,0.024153406691201567,0.7878534226190476,0.026379773925985193,0.16281371321974988,0.0073189699349689675,0.4479166666666667,0.04773516348912335,150,5,0.05,8,1.0,0.8,0.0,0.5,1.0
5,31,9,0.6536500723333553,0.02060476838266914,0.7935732886904763,0.02791677889577194,0.16225229830624144,0.008214005846695512,0.46875,0.06987712429686843,350,3,0.08,8,0.7,0.8,0.5,0.0,10.0
5,13,10,0.6525782875046278,0.026539069311555162,0.7921316964285714,0.025831723090810527,0.1637063944278191,0.009398855947612327,0.4895833333333333,0.047735163489123336,500,4,0.08,5,0.9,0.7,0.5,0.1,10.0
5,35,11,0.651984138766246,0.03835237777926138,0.7908296130952381,0.03020546398633734,0.1676963482785009,0.015137009239598834,0.5208333333333333,0.06588078458684123,700,4,0.05,5,0.7,1.0,0.5,0.01,2.0
5,26,12,0.6518887019649382,0.023362295851885168,0.7953404017857142,0.024577999761350493,0.16273317550165844,0.008241711304924093,0.484375,0.06140534438828957,500,3,0.1,8,0.8,0.8,1.0,0.5,2.0
5,8,13,0.6509602389420803,0.02245714446098756,0.7924572172619048,0.025870496326489016,0.1631484111262032,0.007667675280465319,0.46875,0.06987712429686843,500,3,0.05,8,0.7,0.8,0.5,0.1,5.0
5,7,14,0.6506459435901848,0.01829182835204503,0.7923642113095238,0.022027051532389808,0.16354182555429952,0.006744085778688603,0.4635416666666667,0.04745017489137656,500,2,0.05,8,0.7,0.7,1.0,0.01,2.0
5,28,15,0.6485792844076119,0.052352623105807905,0.7977585565476191,0.03475844727483536,0.16290306243305683,0.012735658056202873,0.5052083333333334,0.047450174891376574,500,5,0.03,1,1.0,0.9,0.0,0.0,5.0
5,12,16,0.6485683793887655,0.0668497618395481,0.7965494791666667,0.03130983605644406,0.1603822721795753,0.012198361983202795,0.4895833333333333,0.03125000000000003,150,3,0.05,1,0.9,1.0,0.25,0.0,2.0
5,5,17,0.6472805175854741,0.035316904170827265,0.7864583333333333,0.029214826292170117,0.16378360707726214,0.008938390924679669,0.46875,0.06987712429686845,700,3,0.02,8,0.9,0.9,0.0,0.1,10.0
5,19,18,0.646590845857604,0.03702651435071546,0.7925037202380952,0.030082645543324654,0.1623497032255728,0.010809112363212596,0.484375,0.07122288714154865,500,3,0.03,5,0.9,0.7,0.25,0.1,2.0
5,40,19,0.643865380184366,0.047311678392624,0.783993675595238,0.03401587018109189,0.17258836698777327,0.016241297529842286,0.5,0.06909634979907082,700,3,0.1,8,0.9,0.8,0.0,0.0,2.0
5,10,20,0.6429103926860085,0.027550630748231088,0.7861793154761905,0.02442517639607428,0.16381778762862792,0.005881737834533978,0.4322916666666667,0.05585315257689381,250,3,0.03,8,0.8,0.8,0.0,0.1,10.0
5,18,21,0.6428307807155278,0.04454654099430198,0.7854817708333333,0.03148450682134739,0.16736544015281876,0.013064566949267534,0.47916666666666674,0.03897559777889523,350,3,0.08,8,1.0,0.9,0.0,0.0,1.0
5,39,22,0.6413523882385714,0.04103569958801989,0.7894810267857142,0.030597226790546484,0.16508083147085692,0.01185218913110155,0.4791666666666667,0.06421264586426018,350,2,0.08,5,0.9,1.0,1.0,0.01,1.0
5,17,23,0.6400963734858574,0.025826431553656732,0.7862723214285715,0.035109716227123056,0.16452050978657734,0.010067463321139409,0.4739583333333333,0.07707629472369135,250,5,0.1,5,1.0,0.8,0.25,0.1,5.0
5,4,24,0.6387674125980715,0.030693276107904344,0.7870163690476191,0.022807138028678026,0.16409181397450345,0.006495190382245673,0.44791666666666663,0.05983919423477112,350,2,0.05,5,0.9,0.9,1.0,0.5,10.0
5,23,25,0.6381511353198542,0.05379850664581042,0.7908761160714285,0.034944348863737366,0.16210974681496637,0.010828270188272277,0.4635416666666667,0.03415332564740627,500,3,0.02,1,1.0,0.9,0.5,0.01,10.0
5,37,26,0.6379528593570419,0.025961802533655834,0.7821335565476191,0.024245627878083063,0.16502723391304658,0.00531460495213328,0.421875,0.06484322707285799,350,5,0.02,8,0.7,1.0,1.0,0.5,5.0
5,14,27,0.6371660664382892,0.0379577717638026,0.790341331845238,0.029571825394981904,0.16252556066397617,0.008252649886451208,0.44270833333333337,0.022702598664274345,150,4,0.08,3,1.0,0.9,1.0,0.5,2.0
5,11,28,0.6361152034300943,0.05664870779408353,0.7907366071428571,0.03602705347516105,0.16584051756845342,0.01572496913193821,0.4791666666666667,0.07654655446197434,150,3,0.1,3,0.9,1.0,0.5,0.0,0.5
5,22,29,0.6341154331976342,0.04294698751692722,0.7917131696428572,0.025734387366908716,0.1628492418861752,0.006935694974546363,0.4427083333333333,0.05182226234930314,250,2,0.03,3,0.8,0.9,0.0,0.01,5.0
5,36,30,0.6339267453169298,0.035201323456268675,0.7845052083333333,0.026158492470677093,0.1643502407455552,0.009030242924320763,0.4739583333333333,0.05182226234930312,700,3,0.02,5,1.0,0.9,0.0,0.5,5.0
5,6,31,0.6336128571864684,0.033240079928435334,0.7819010416666666,0.02864477642801327,0.16526368579804054,0.006421200494498048,0.4375,0.03897559777889523,500,4,0.08,8,1.0,0.7,1.0,0.01,10.0
5,25,32,0.6317334638194181,0.054869578889520466,0.7928292410714286,0.03244998204325756,0.16340401695095746,0.012826716118776652,0.48958333333333337,0.056095466740984416,500,2,0.03,3,0.8,0.9,0.5,0.01,2.0
5,27,33,0.6313862616008683,0.058143458370663224,0.7945498511904762,0.033945134071212094,0.16316000783322787,0.01401413653582219,0.5,0.06588078458684124,500,2,0.03,3,0.8,0.8,0.5,0.0,0.5
5,9,34,0.6303509105019414,0.05234290888212954,0.7866443452380952,0.03371873051139106,0.16919877481810314,0.017084921625086263,0.5104166666666666,0.07583447801333872,250,4,0.08,3,0.9,0.7,0.25,0.0,1.0
5,16,35,0.6294476963076308,0.047445700143839115,0.783505394345238,0.027929857452917366,0.16471823527149274,0.010333361787324642,0.45833333333333337,0.038975597778895234,150,3,0.05,5,1.0,0.8,0.25,0.0,0.5
5,15,36,0.6292960589340729,0.034908436167429745,0.7809244791666666,0.020447935547387486,0.16706602945894644,0.004420850099111522,0.3802083333333333,0.051822262349303115,150,4,0.02,8,0.7,1.0,0.0,0.5,2.0
5,21,37,0.6291789158704137,0.042969182100001696,0.7872721354166667,0.02153478216476502,0.16768976706691813,0.004453198569304946,0.328125,0.03081291553697716,150,2,0.02,5,0.7,0.7,0.5,0.01,0.5
5,1,38,0.6243832314308285,0.04039960558133814,0.7890857514880951,0.02762217090592242,0.16456300559407405,0.00946504366414294,0.484375,0.061405344388289575,700,2,0.1,1,0.9,0.7,1.0,0.01,10.0
5,29,39,0.6226603857787161,0.04572144636592164,0.781343005952381,0.025281286443591656,0.16624713230082122,0.005734161398420027,0.421875,0.04968433340713258,250,2,0.03,5,1.0,0.7,1.0,0.5,5.0
5,24,40,0.6124994507763625,0.04912528799381526,0.783203125,0.025827704413440136,0.16683820738286353,0.007144557298892841,0.39062500000000006,0.02706329386826371,150,3,0.02,3,1.0,0.8,0.5,0.01,1.0
